id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
5015,19,1,161246,15,9,0,8,3,0,0,1,1,51,0
10037,56,2,181243,1,10,2,11,0,0,0,1,1,21,0
14268,31,2,162371,0,14,0,1,0,0,1,1,1,36,0
7290,40,0,201106,0,14,1,1,2,0,1,1,1,56,0
9499,20,2,217770,5,11,0,4,3,0,1,1,1,16,0
21499,35,2,174790,5,11,1,4,1,0,0,1,1,51,0
8094,18,0,117907,12,7,0,8,3,0,0,1,1,41,0
24086,26,2,208592,1,10,0,9,3,0,0,1,1,41,0
14947,22,2,277409,5,11,0,4,4,0,1,1,1,36,0
16825,39,2,203764,1,10,2,0,0,0,1,1,1,41,0
21791,41,2,307768,1,10,1,5,1,0,0,1,1,61,0
4329,57,2,287834,5,11,1,0,2,0,1,1,1,36,0
1535,31,2,197059,6,13,0,3,0,0,1,1,1,41,0
12205,59,2,174849,15,9,1,6,1,0,0,1,1,41,0
30574,46,0,32187,0,14,4,3,0,0,1,1,1,41,0
2477,33,2,123430,12,7,4,6,0,0,0,1,1,41,0
15184,39,0,272945,1,10,2,4,0,0,0,1,1,41,0
3931,45,2,187703,1,10,1,5,1,0,0,1,1,41,0
233,34,2,110979,5,11,2,6,5,4,1,1,1,41,0
1385,18,2,272373,2,8,0,0,3,0,1,1,1,8,0
28556,35,2,113839,5,11,1,6,1,0,0,1,1,46,0
32434,35,2,213308,1,10,0,2,4,0,1,7444,1,36,0
6197,42,2,344520,1,10,2,1,0,0,1,13551,1,61,0
5376,44,2,86751,7,12,1,6,1,0,0,1,1,100,0
5534,40,2,340092,5,11,4,4,4,0,1,1,1,76,0
3551,25,2,69046,5,11,0,5,0,1,0,1,1,41,2
23663,46,2,738813,1,10,1,6,1,0,0,1,1,47,0
19728,23,2,202746,1,10,0,9,5,0,0,1,1,56,0
9277,75,4,214515,8,5,1,11,1,0,0,1,1,41,0
8082,20,2,136867,1,10,0,6,3,0,0,1,1,46,0
8211,74,2,301211,13,3,1,7,1,0,0,1,1736,21,0
23821,32,2,174202,1,10,1,7,1,0,0,1,1,66,0
16650,24,2,190291,0,14,0,3,3,0,0,1,1,41,0
30067,32,4,158292,0,14,0,6,0,0,0,8615,1,41,0
7577,60,5,155260,5,11,1,1,2,0,1,1,1,21,0
28750,20,2,369464,1,10,0,0,3,0,1,1,1,41,0
23997,24,2,178273,0,14,0,3,0,0,1,1,1,41,0
12778,57,2,530100,1,10,0,6,0,0,0,1,1,41,0
15804,45,2,207686,1,10,0,1,0,0,0,1,1565,56,8
9020,41,2,226903,0,14,1,1,1,0,0,1,1,41,0
7602,62,5,156654,1,10,2,5,0,0,0,1,1,56,0
19762,42,2,190592,1,10,4,4,4,1,1,1,1,21,0
149,20,2,456737,1,10,0,5,0,0,0,2908,1,31,0
7615,40,2,497789,6,13,1,5,1,0,0,1,1,51,0
7879,52,2,186304,0,14,1,5,1,0,0,1,1,41,0
5725,33,2,373264,1,10,1,1,2,0,1,1,1,41,0
15421,21,2,138995,1,10,0,5,3,2,1,1,1,41,36
6088,21,2,105313,5,11,0,5,3,0,1,1,1,19,0
4350,23,2,100346,1,10,0,2,3,0,0,1,1,36,0
25938,20,2,574272,5,11,0,5,3,0,0,1,1,36,0
6823,21,2,73680,1,10,0,7,3,0,1,1,1,36,0
11318,61,2,80575,1,10,2,4,4,0,1,1,1,39,0
8943,23,2,148432,1,10,0,0,0,4,1,1,1,41,0
17283,60,0,303177,5,11,1,1,1,0,0,1,2180,41,0
17228,42,4,33069,3,15,2,3,0,0,0,1,1975,41,0
24348,40,2,99528,1,10,1,6,1,0,0,1,1,41,0
28858,63,2,123412,8,5,1,7,1,0,0,1,1,54,0
21233,48,1,102584,0,14,0,5,0,0,0,1,1,36,0
11065,36,2,117529,0,14,0,10,0,0,1,1,1,41,0
13871,41,2,244836,5,11,1,5,1,0,0,15025,1,51,0
17225,50,2,239866,2,8,1,7,1,0,0,1,1,41,0
22062,63,4,115024,5,11,1,9,1,0,0,1,1,41,0
26744,43,2,210526,3,15,0,1,0,0,0,1,1,41,0
1188,25,0,191270,0,14,0,0,0,0,1,1,1,66,0
15676,27,2,231639,3,15,0,3,0,0,1,1,1,41,0
7687,28,2,175388,0,14,0,1,0,0,0,1,1877,41,0
31781,37,0,89509,10,16,0,3,0,0,0,1,1,41,0
8531,39,1,187099,3,15,0,3,0,0,1,1,1,49,0
6643,44,2,178418,0,14,2,3,0,0,0,1,1,41,0
4997,48,5,212121,1,10,1,6,1,0,0,1,1,41,0
3833,28,4,131311,5,11,1,0,3,0,1,1,1,41,0
4674,63,1,123171,5,11,1,1,1,0,0,1,1,11,0
1066,36,2,199353,10,16,1,3,1,0,0,1,1978,81,0
21559,41,2,144929,5,11,2,6,0,0,0,1,1,41,0
2312,27,2,62439,0,14,1,5,2,0,1,1,1,41,0
9103,50,4,53483,5,11,2,0,4,1,1,1,1,41,0
3588,33,2,352543,1,10,2,0,4,0,1,1,1,41,0
1104,28,2,171134,12,7,0,4,3,0,1,1,1,39,0
22767,45,2,219156,5,11,1,5,1,0,0,1,1,51,8
9859,44,1,355857,0,14,1,1,1,2,0,1,1,51,12
8889,37,2,305936,1,10,2,4,4,1,0,1,1,41,0
21904,43,2,280411,1,10,1,4,1,1,0,1,1,41,21
15688,47,1,368562,6,13,2,6,0,0,0,1,1,41,0
13391,18,2,152711,2,8,0,4,3,0,1,1,1,21,0
1544,19,2,257422,15,9,0,9,3,1,1,1,1,41,0
21497,47,2,155490,1,10,1,9,1,0,0,1,1,44,0
13945,22,2,80681,1,10,0,4,0,0,1,1,1,65,0
17956,37,2,240324,1,10,4,5,4,1,1,1,1,18,0
22086,41,2,70540,5,11,1,5,1,0,0,4387,1,51,0
29018,43,2,156527,5,11,0,10,0,0,0,1,1,34,0
30147,32,2,243774,4,6,0,4,4,0,1,1,1,21,0
30139,44,2,233131,1,10,2,5,0,0,0,1,1,21,0
3545,30,2,151477,5,11,4,5,0,0,1,1,1,41,0
15610,57,3,205806,0,14,1,1,1,0,0,7689,1,41,0
12962,45,2,406735,3,15,1,6,1,1,0,1,1,41,0
10602,29,0,624573,1,10,0,0,3,1,1,1,1,41,0
5843,34,2,83232,1,10,1,4,2,0,1,1,1,41,0
14342,37,2,136344,0,14,1,3,1,0,0,1,1,41,0
27095,18,2,152697,15,9,0,4,3,0,1,1,1,31,0
11721,25,2,204227,3,15,0,3,0,0,1,1,1,41,0
17092,54,2,104880,1,10,1,10,1,0,0,1,1,41,0
15250,39,2,46707,3,15,1,10,1,0,0,1,1,21,0
8923,41,5,275367,1,10,1,5,1,0,0,1,1,51,0
12442,55,2,138848,1,10,1,9,1,0,0,1,1,46,0
6107,32,2,82509,5,11,0,0,0,0,0,1,1,41,0
17621,28,2,181281,3,15,0,2,4,0,0,1,1,31,0
23259,30,1,96719,1,10,1,6,1,0,0,1,1,38,0
7625,19,2,170095,1,10,0,2,3,0,1,1,1,21,0
31090,33,2,45797,5,11,1,8,1,0,0,1,1,61,0
25488,27,4,163190,5,11,1,4,5,0,0,1,1,41,0
27075,41,1,26893,0,14,5,3,1,0,0,7299,1,51,0
12737,27,2,207259,5,11,0,1,3,0,1,1,1,41,0
202,58,2,26717,0,14,2,6,0,0,0,1,1,46,0
4351,34,2,184902,1,10,1,9,1,0,0,1,1,41,0
3746,39,2,296126,1,10,4,13,4,1,1,1,1,31,0
1446,33,2,227283,5,11,1,7,1,0,0,1,1,51,0
1994,31,2,204705,0,14,0,1,4,0,1,1,1,46,0
22632,36,2,165931,5,11,1,6,1,0,0,1,1,41,0
7985,34,2,142676,0,14,0,2,0,0,0,1,1,31,0
2677,33,5,190291,1,10,1,6,1,0,0,1,1,41,0
18361,25,2,140002,1,10,0,5,3,0,0,1,1,36,24
29827,41,2,175399,7,12,2,3,0,0,1,1,1,21,0
3446,65,2,130728,1,10,6,0,0,0,1,2175,1,38,0
25148,40,2,50701,1,10,1,3,1,0,0,1,1,41,0
5394,23,2,194097,0,14,0,4,3,0,1,1,1,21,0
1530,40,2,30829,1,10,2,2,0,0,0,1,1,41,0
7015,31,2,200701,5,11,0,5,0,0,0,1,1,41,0
31460,19,2,94197,1,10,0,2,3,0,1,1,1,26,0
14960,34,0,400944,3,15,1,3,1,0,0,1,1,51,0
25834,23,4,39237,5,11,0,3,3,0,1,595,1,26,0
6629,42,2,206620,1,10,2,4,0,0,1,1,1,41,0
20695,48,0,306474,6,13,1,7,1,0,0,1,1,41,0
2305,31,2,190386,0,14,1,4,2,0,1,1,1,41,0
7585,20,2,164396,1,10,0,0,3,0,1,1,1,26,0
14175,47,1,157118,1,10,1,7,1,0,0,1,1,41,0
25923,46,2,37988,5,11,1,5,1,0,0,1,1,46,0
5695,25,2,221443,5,11,2,4,0,0,1,1,1,37,0
23400,44,2,191430,8,5,1,4,1,0,0,1,1,26,0
6392,34,0,208786,5,11,4,3,0,0,0,10521,1,41,0
19846,24,4,117619,0,14,0,3,3,0,0,1,1,25,0
29483,28,2,118800,1,10,2,0,0,0,1,1,1,41,0
22684,55,2,260053,3,15,1,3,1,0,0,1,1,41,0
3260,35,2,223213,0,14,1,3,1,0,0,1,1849,41,30
29953,18,2,38612,2,8,0,0,3,0,1,1,1,24,0
3592,60,3,101627,1,10,1,0,1,0,0,1,1,46,0
6990,41,2,171425,3,15,0,3,0,0,0,1,1,51,0
6298,71,2,176286,1,10,2,4,0,0,1,1,1,24,0
2433,43,0,293792,0,14,1,1,1,0,0,1,1,51,0
2269,40,2,93175,1,10,2,7,3,0,0,1,1,61,0
2546,18,2,36802,12,7,0,4,3,0,1,1,1,19,0
26857,48,2,102629,3,15,1,1,1,0,0,15025,1,56,0
22344,27,0,175045,5,11,0,11,3,0,0,1,1,41,0
31492,41,3,130750,5,11,2,1,0,1,1,1,1,41,0
15905,63,1,159940,1,10,1,8,1,0,0,1,1,36,0
24756,55,3,35577,5,11,1,6,1,0,0,1,1,41,0
4213,31,2,58598,1,10,0,9,3,0,0,1,1,45,0
3009,36,2,181383,1,10,1,6,1,0,0,1,1,44,0
16102,40,2,30674,5,11,2,2,0,0,0,1,1,51,0
2980,26,4,336321,0,14,2,11,0,0,1,1,1,41,0
21947,50,2,262117,10,16,1,3,1,0,0,1,1,49,0
2879,71,2,227516,12,7,6,7,4,0,1,1,1,41,34
9288,34,0,296283,1,10,1,6,1,0,0,1,1,41,0
22160,30,2,385093,5,11,2,3,3,0,1,1,1,37,0
30304,41,2,126869,1,10,2,9,0,1,0,1,1,41,0
14819,54,2,119171,1,10,1,7,1,1,0,1,1741,41,0
19353,68,1,148691,3,15,6,3,0,0,0,18482,1,3,0
247,33,2,183917,1,10,0,4,0,0,1,1,1,35,0
20467,59,2,104334,5,11,1,6,1,0,0,1,1,41,0
977,41,0,188694,3,15,1,3,1,0,0,1,1,36,0
10168,31,2,117029,1,10,0,1,0,0,0,1,1,51,0
15322,37,3,239075,6,13,1,4,1,0,0,1,1,41,0
554,53,2,120915,5,11,1,6,1,0,0,1,1,41,0
9488,38,4,216474,1,10,1,11,1,0,0,1,1,49,0
9068,37,2,133455,0,14,1,1,1,0,0,1,1,41,0
29173,62,1,196774,8,5,1,5,1,0,0,1,1,31,0
22262,26,2,194343,1,10,0,9,3,0,0,1,1,41,0
10820,26,2,391592,1,10,0,6,0,0,0,1,1,51,0
32418,27,2,48281,0,14,0,3,0,0,1,1,1,41,0
9263,30,2,273885,1,10,3,7,3,0,0,1,1,31,0
489,21,2,313818,5,11,1,6,1,0,0,1,1,41,0
10025,46,4,102360,0,14,1,3,1,0,0,1,1,38,0
12021,43,1,54203,10,16,1,3,1,0,0,1,1,51,0
6650,29,2,265629,7,12,0,2,3,0,1,1,1,41,0
11829,45,4,323791,0,14,1,11,1,0,0,1,1,41,0
7936,33,0,71152,0,14,1,10,1,0,0,1,1,21,0
10588,20,2,250819,5,11,0,0,0,0,0,1,1,41,0
11610,39,2,22246,1,10,1,1,1,0,0,1,1,61,0
3278,42,2,328014,3,15,0,3,0,1,0,1,1,66,0
2360,33,4,178108,1,10,0,8,3,0,0,1,1,41,0
10476,57,2,157750,5,11,1,8,1,0,0,1,1,61,0
26811,49,2,43207,10,16,2,3,4,0,1,1,1,26,0
8308,37,2,31439,2,8,1,7,1,0,0,1,1,44,0
1867,37,3,128885,1,10,2,0,0,0,1,1,1,49,0
3207,23,2,272592,12,7,0,9,0,0,0,1,1,31,0
22290,34,4,100735,1,10,2,10,0,0,1,1,1,56,0
28613,38,2,19900,1,10,1,6,1,0,0,15025,1,46,0
9871,54,3,169113,10,16,1,0,1,0,0,1,1,46,0
15551,44,2,456237,3,15,1,1,1,0,0,1,1,51,0
9327,33,2,203182,1,10,1,4,1,0,0,1,1,61,0
7770,29,0,119794,5,11,1,11,1,0,0,1,1,41,0
22537,46,2,165485,9,17,1,3,1,0,0,1,1,51,0
4482,44,1,207579,9,17,1,3,1,0,0,1,1,43,0
16803,40,4,203483,3,15,1,3,1,0,0,7299,1,41,0
23878,52,4,387251,0,14,1,0,1,0,0,1,1,51,0
7088,43,2,111484,0,14,1,5,1,0,0,1,1,61,0
16080,30,2,97255,2,8,0,5,0,3,0,4102,1,41,0
5182,52,2,145106,5,11,0,7,0,0,0,1,1,31,0
2986,19,2,311490,5,11,0,0,3,0,1,1,1,27,0
32220,20,2,109929,2,8,0,5,3,1,1,1,1,36,0
8212,45,5,148806,1,10,2,4,4,0,1,1,1,34,0
11835,23,2,260618,15,9,1,9,1,0,0,1,1,61,0
25102,52,2,55501,15,9,1,7,1,0,0,1,1,41,0
7085,27,2,190917,1,10,1,1,1,0,0,1,1,41,0
5882,28,2,135297,0,14,1,1,2,0,1,1,1,41,0
29686,28,2,207612,0,14,0,1,3,0,1,1,1,41,0
3731,38,3,203071,5,11,1,6,1,0,0,1,1,44,0
4065,51,5,68899,9,17,1,1,1,0,0,7689,1,61,0
8826,42,2,156567,0,14,1,1,1,0,0,4387,1,51,0
9386,44,1,152959,1,10,1,1,1,0,0,1,1,36,0
15915,26,1,136451,6,13,1,0,2,0,1,1,1,36,0
28788,46,2,184278,7,12,2,0,4,0,1,1,1,56,0
6152,47,4,236828,4,6,4,4,4,1,1,1,1,41,0
1703,24,2,140765,0,14,0,5,3,0,1,1,1591,41,0
30057,72,1,322790,1,10,1,8,1,3,0,1,1,36,0
11086,61,2,178552,5,11,1,4,1,0,0,1,1,27,0
244,39,2,179489,5,11,2,6,0,0,0,1,1742,41,0
6765,27,2,174268,5,11,0,2,0,0,0,1,1,65,0
9853,23,2,213903,11,4,0,13,5,0,1,1,1,41,24
2176,61,2,123993,5,11,1,6,1,0,0,1,1,46,0
5974,22,2,316185,1,10,0,4,5,1,0,1,1,41,0
16192,27,2,71010,0,14,0,3,0,2,1,1,1,41,12
13689,41,2,207026,1,10,0,0,0,0,1,6850,1,39,0
801,25,2,106086,1,10,0,4,3,1,0,1,1722,31,0
14494,25,2,251604,5,11,0,4,4,0,1,1,1,21,0
2263,32,2,54930,5,11,2,6,0,0,0,1,1,61,0
27841,39,2,114592,0,14,1,3,2,0,1,15025,1,41,0
4013,21,2,145918,5,11,0,0,3,0,1,1,1,16,0
24713,69,2,117237,0,14,1,1,1,0,0,20052,1,46,0
8140,19,2,216541,2,8,0,6,3,0,0,1,1,41,0
27333,38,2,138941,2,8,1,6,1,0,0,1,1,41,0
13719,25,4,193417,5,11,0,11,3,0,1,1,1,41,0
14313,58,1,130958,9,17,1,3,1,0,0,1,1888,71,0
22921,20,2,120692,1,10,0,5,3,1,0,1,1,26,0
7309,39,2,33976,1,10,1,1,5,0,0,1,1,41,0
19687,51,2,180608,1,10,0,0,3,0,1,1,1,41,0
29081,38,4,97137,5,11,3,0,4,1,1,1,1,41,0
8167,51,4,237357,5,11,1,11,1,0,0,7299,1,41,0
8449,44,0,185620,3,15,1,3,1,3,0,1,1,36,0
27015,25,2,221956,0,14,1,5,5,0,0,1,1,41,0
4317,26,2,165818,0,14,0,1,3,0,0,1,1,41,0
26623,27,2,39093,5,11,1,1,1,0,0,4065,1,51,0
286,42,2,220532,10,16,1,3,1,0,0,1,1,61,0
12224,38,4,99936,3,15,1,11,1,0,0,7689,1,51,0
627,34,5,291334,0,14,1,1,1,0,0,7299,1,46,0
2287,47,4,216215,0,14,1,3,1,0,0,1,1,36,0
1978,49,1,104791,2,8,1,8,1,0,0,1,1,51,0
22308,25,2,205840,5,11,0,2,3,0,0,1,1,41,0
9423,25,2,285433,1,10,0,1,3,0,0,1,1,41,0
14161,39,2,680391,1,10,2,0,4,0,1,1,1,21,0
29993,26,2,186371,1,10,1,2,1,0,0,1,1,41,0
26794,59,2,201113,5,11,2,0,0,1,1,1,1,56,0
4319,46,2,449355,5,11,1,1,1,0,0,1,1,41,0
15339,42,2,225979,0,14,0,3,0,1,0,1,1,41,0
28000,31,2,33125,1,10,4,8,4,0,1,1,1,15,0
9465,48,2,303638,1,10,1,1,1,0,0,1,1,50,0
9082,74,0,96263,1,10,6,0,0,0,1,1,1,41,0
11041,40,0,239410,1,10,1,11,1,0,0,1,1,51,0
30252,34,2,158689,5,11,1,7,1,0,0,1,1,41,0
18055,29,2,375314,1,10,0,10,0,2,0,1,1,51,0
3448,51,1,44369,1,10,1,5,1,0,0,15025,1,56,24
20514,26,0,108543,5,11,1,11,1,0,0,1,1,41,0
23310,58,2,191319,3,15,1,3,1,0,0,1,1,41,0
18627,63,2,24516,4,6,1,1,1,0,0,1,1,41,0
8469,28,2,162105,8,5,0,13,3,0,1,1,1,31,0
13392,58,2,225928,12,7,1,9,1,0,0,1,1,41,0
22536,61,4,165983,3,15,1,1,1,0,0,1,1,51,0
10880,41,2,205681,3,15,1,1,1,0,0,1,1,51,0
6917,25,2,284318,0,14,0,4,3,0,1,1,1,31,0
15863,24,2,399450,2,8,0,4,3,0,1,1,1,41,0
174,29,0,149625,0,14,1,3,1,0,0,1,1,41,0
2229,52,2,224764,8,5,1,7,1,0,0,1,1,41,1
27403,28,2,213843,0,14,0,0,3,0,0,1,1,39,0
11616,27,2,242151,1,10,1,9,1,0,0,1,1,41,4
28509,35,2,258667,7,12,0,10,0,0,1,1,1975,41,0
22454,68,1,286373,0,14,1,7,1,0,0,1,1,41,0
22292,23,2,162668,1,10,0,2,3,0,0,1,1,51,22
8761,52,2,40231,1,10,1,1,2,0,1,1,1,61,0
19431,20,2,318003,1,10,0,0,3,0,0,1,1,41,0
18516,18,2,194613,2,8,0,4,3,0,0,1,1,26,0
3258,20,2,417658,1,10,0,2,3,0,0,1,1,51,0
412,34,2,118501,5,11,2,1,4,0,1,1,1,41,0
9252,42,2,289887,11,4,1,4,1,4,0,1,1580,41,35
2824,40,2,548511,0,14,1,3,1,1,0,1,1,31,0
879,20,2,376541,1,10,0,0,0,0,1,1,1,31,0
5470,38,1,241307,1,10,2,6,0,0,0,1,1,41,0
3361,30,2,194870,5,11,0,5,0,0,0,1,1,36,0
12292,44,0,118545,3,15,1,1,1,0,0,1,1,51,0
3828,38,3,470664,5,11,0,6,0,0,0,1,1,41,0
4800,30,2,319150,15,9,1,7,1,0,0,1,1,41,4
5143,44,2,109763,0,14,1,3,1,0,0,1,1,21,0
7428,35,2,434293,1,10,1,4,1,1,0,1,1,31,0
11537,41,2,226506,1,10,1,0,2,0,1,1,1,47,0
1525,36,2,228882,1,10,0,6,5,4,0,1,1,41,6
7202,28,2,53148,1,10,0,6,0,1,0,1,1,41,0
22689,27,2,212749,1,10,1,7,1,0,0,1,1,41,0
21391,38,2,295128,1,10,0,9,0,0,0,1,1,41,0
29334,28,2,89599,5,11,0,0,4,0,1,1,1,61,0
11277,50,2,289965,5,11,4,5,0,0,0,1,1,51,0
15426,38,2,100317,0,14,1,1,1,0,0,1,1,51,0
12482,35,2,299508,7,12,0,6,0,0,1,1,1,41,0
31341,30,2,342990,1,10,0,0,3,0,1,1,1,41,0
5904,31,2,209433,1,10,1,0,2,0,1,1,1,41,0
29700,38,2,34147,1,10,1,6,1,0,0,1,1,69,0
23150,20,2,223393,1,10,0,2,3,0,0,1,1,16,0
16815,27,2,343507,1,10,0,4,3,1,1,1,1,41,0
2442,55,4,137679,5,11,2,0,4,0,1,1,1,41,0
15564,43,2,167651,5,11,1,9,1,0,0,1,1,36,0
8243,41,2,192879,12,7,2,9,0,0,0,1,1,41,0
8351,43,2,53957,1,10,1,2,1,0,0,1,1,41,0
7123,59,2,314154,1,10,1,5,1,0,0,1,1,41,0
3206,46,4,160473,0,14,1,1,1,0,0,1,1978,51,0
30470,36,5,89623,5,11,1,5,1,0,0,1,1,51,0
3362,24,2,164902,5,11,0,1,3,0,0,1,1,21,0
15702,19,2,144712,1,10,0,5,0,0,1,1,1722,41,0
15406,57,2,118994,1,10,0,0,5,0,1,1,1,41,0
24110,20,2,87498,2,8,0,7,5,0,0,1,1,11,0
19406,21,2,174715,1,10,0,2,3,0,0,1,1,41,0
32341,75,1,199137,0,14,6,6,0,0,0,15832,1,9,10
3902,33,2,115964,1,10,1,2,1,0,0,1,1,51,0
25437,52,5,100030,9,17,1,3,1,0,0,15025,1,41,0
26328,29,2,145285,1,10,2,7,0,0,0,1,1,71,0
1844,54,2,121619,8,5,0,7,0,3,0,1,1,41,0
13781,40,2,98942,0,14,0,3,0,0,0,1,1,41,0
24157,35,2,106015,5,11,2,6,0,0,0,1,1,61,0
28843,23,2,218344,1,10,0,4,3,0,1,1,1,41,0
20398,30,2,253800,15,9,0,1,0,0,0,1,1,43,8
12136,21,2,256241,1,10,0,4,3,0,0,1,1,31,0
5126,57,2,373217,1,10,1,0,1,0,0,1,1,49,0
3811,39,2,206536,5,11,2,10,4,0,1,1,1,51,0
8332,59,2,316850,5,11,2,4,0,0,0,1,1,41,0
9066,30,2,134891,7,12,1,8,1,0,0,1,1,41,0
723,51,4,50460,1,10,1,1,1,0,0,1,1,43,0
15446,48,2,165540,1,10,0,3,0,1,1,4102,1,41,2
412,20,2,164340,1,10,0,2,3,0,0,1056,1,71,0
23010,35,2,170770,1,10,1,0,1,0,0,1,1,51,0
13900,38,2,293476,6,13,0,3,0,0,1,1,1,41,0
12957,52,2,200577,5,11,2,0,0,0,1,1,1,64,0
3414,25,2,332156,1,10,0,2,5,0,0,1,1,21,0
32436,38,2,40956,10,16,1,3,1,0,0,1,1,51,0
18054,41,2,175675,0,14,1,5,1,0,0,1,1,51,0
7774,27,2,211436,1,10,0,9,4,0,1,1,1,41,0
22034,40,2,32147,3,15,0,3,0,0,0,1,1,61,0
7449,27,2,263201,5,11,2,0,4,0,1,1,1,39,0
11220,25,2,155067,7,12,0,5,0,0,0,1,1,41,0
6947,27,2,195694,1,10,0,0,4,1,1,1,1,41,2
1552,57,2,117149,8,5,2,9,0,0,1,1,1,41,0
9994,35,1,175698,7,12,1,6,1,0,0,1,1,76,0
25429,51,2,268554,1,10,1,7,1,0,0,7299,1,41,0
17727,28,4,199472,7,12,0,10,3,0,1,1,1,39,0
6040,26,2,306353,7,12,1,10,1,0,0,1,1,41,4
32454,51,2,257934,5,11,2,0,0,0,1,1,1,41,0
8452,73,2,195185,1,10,6,13,4,0,1,1,1,13,1
4612,39,2,136082,10,16,1,3,1,0,0,1,1,61,0
6501,19,2,334428,12,7,0,8,3,0,0,1,1,37,0
10849,46,2,146858,0,14,1,1,1,0,0,1,1,39,0
682,35,1,190291,1,10,1,6,1,0,0,1,1,41,0
680,61,1,121077,9,17,2,5,0,0,0,1,1,21,0
15687,59,1,119892,3,15,1,9,1,0,0,1,1,36,0
3429,31,2,133251,5,11,1,6,1,0,0,1,1,51,0
3443,29,2,259352,12,7,0,4,5,3,0,1,1,41,4
22492,64,1,174182,0,14,1,3,1,0,0,1,1,21,0
21830,57,2,190258,8,5,1,2,1,0,0,1,1,41,0
28452,54,2,70388,3,15,1,3,1,2,0,4387,1,41,3
14401,18,2,73821,15,9,0,5,3,0,1,1,1,9,0
10259,46,2,170100,5,11,2,6,0,0,0,1,1,41,0
22808,37,3,210946,5,11,1,0,1,0,0,1,1,71,0
23547,42,2,102086,1,10,0,9,4,0,1,1,1,41,0
5956,28,2,203161,1,10,1,9,1,0,0,1,1,41,0
3851,66,3,44808,5,11,1,0,1,0,0,1,1,49,0
24071,40,4,236392,1,10,1,9,1,0,0,1,1,39,0
10255,75,1,104002,1,10,1,5,1,0,0,1,1,41,0
19290,22,2,154166,1,10,0,2,3,0,1,1,1,36,0
32457,34,2,139058,3,15,1,10,1,2,0,1,1,51,0
15317,54,2,215791,5,11,6,0,5,0,1,1,1,23,0
20897,34,1,93931,1,10,1,1,1,0,0,1,1,41,0
26414,58,5,376231,3,15,1,5,1,0,0,100000,1,41,0
28571,46,4,170100,6,13,1,2,1,0,0,1,1,41,0
8994,30,2,188676,5,11,1,6,1,1,0,1,1,41,2
21696,38,3,329089,1,10,1,0,1,1,0,1,1,41,0
32097,27,2,214070,1,10,4,8,0,0,0,1,1,41,0
603,68,0,168225,0,14,1,1,1,0,0,1,1,41,0
12809,45,2,279184,5,11,1,4,3,0,1,1,1,41,0
28092,18,2,36878,12,7,0,5,3,0,1,1,1,11,0
8574,29,3,329427,0,14,0,1,0,0,0,1,1,41,0
16387,18,2,173808,2,8,0,6,3,0,1,1,1,16,0
10990,39,2,43312,11,4,1,4,2,0,1,1,1,41,24
10050,53,2,245128,4,6,1,2,1,0,0,1,1,41,31
8537,57,2,59470,8,5,1,6,1,0,0,1,1,41,9
4279,47,2,215944,1,10,2,3,4,0,1,1,1,41,0
11475,34,5,182715,0,14,0,3,0,0,1,1,1,41,0
29640,36,1,188541,4,6,1,6,1,0,0,1,1,51,0
4544,23,2,186453,12,7,0,6,0,0,0,1,1,31,0
23414,37,2,334367,2,8,4,1,0,0,1,1,1,33,0
8828,49,2,218677,1,10,1,5,1,0,0,1,1,41,0
4718,47,2,308335,13,3,6,4,4,4,1,1,1,31,4
5199,43,2,56484,6,13,2,0,4,0,1,1,1,41,0
11493,38,2,267086,5,11,1,6,1,0,0,1,1,41,0
3104,34,2,186825,2,8,1,6,1,0,0,1,1,41,0
21296,28,2,189463,3,15,0,3,0,0,1,1,1505,46,0
23576,24,2,91843,0,14,0,1,0,0,1,1,1,31,0
384,30,2,211209,2,8,1,7,1,0,0,1,1,100,0
3536,42,1,200480,7,12,1,6,1,0,0,1,1,66,0
17011,28,2,174646,1,10,0,0,3,0,1,1,1,41,0
23363,24,4,218679,2,8,1,2,1,0,0,1,1,41,0
20133,22,2,198051,1,10,0,4,0,0,1,1,1,29,0
20152,53,5,114759,0,14,1,5,1,0,0,15025,1,51,0
22990,24,2,39183,1,10,1,5,1,0,0,1,1,41,0
30901,31,2,225232,5,11,2,1,0,0,0,8615,1,51,0
13648,41,2,114581,1,10,2,6,5,0,1,1,1,41,36
25968,35,2,148227,1,10,0,9,4,1,1,1,1,49,0
21231,65,1,213946,1,10,1,6,1,0,0,1,1,51,0
11893,19,2,73929,1,10,0,5,3,2,1,1,1,21,0
27092,38,2,138193,1,10,1,6,1,0,0,1,1,46,0
2883,48,2,127304,5,11,1,5,1,0,0,1,1,41,0
8058,51,3,166420,2,8,0,5,0,1,1,3675,1,41,0
15797,22,2,211014,4,6,0,4,3,0,1,1,1,51,4
20034,48,1,94101,0,14,0,8,0,0,0,1,1,66,0
1698,35,2,223328,1,10,1,10,1,0,0,1,1673,43,0
22597,24,2,33885,5,11,4,5,4,0,1,1,1,41,0
24500,21,2,138939,5,11,0,3,3,0,1,1,1,11,0
15462,20,2,142038,2,8,0,2,3,0,0,1,1,31,0
17935,24,2,140799,0,14,0,0,0,0,1,1,1,41,0
12219,59,2,106547,1,10,2,0,4,0,1,2175,1,41,0
7119,48,2,26951,3,15,2,5,0,0,1,1,1,7,0
28083,29,2,214703,0,14,1,1,1,0,0,1,1,61,0
